readName,readClass
m84074_240804_073425_s4/266800934/ccs,CTCR-P
m84074_240804_073425_s4/239669944/ccs,CTCR-P
m84074_240804_073425_s4/245763512/ccs,CTCR-P
m84074_240804_073425_s4/229183150/ccs,CTCR-P
m84074_240804_073425_s4/261624502/ccs,CTCR-P
m84074_240804_073425_s4/253170439/ccs,CTCR-P
m84074_240804_073425_s4/260116779/ccs,CTCR-P
m84074_240804_073425_s4/253104773/ccs,CTCR-P
m84074_240804_073425_s4/265555327/ccs,CTCR-P
m84074_240804_073425_s4/212406375/ccs,CTCR-P
m84074_240804_073425_s4/264178828/ccs,CTCR-P
m84074_240804_073425_s4/259788592/ccs,CTCR-P
m84074_240804_073425_s4/229248494/ccs,CTCR-P
m84074_240804_073425_s4/234624261/ccs,CTCR-P
m84074_240804_073425_s4/246617866/ccs,CTCR-P
m84074_240804_073425_s4/251268431/ccs,CTCR-P
m84074_240804_073425_s4/248452736/ccs,CTCR-P
m84074_240804_073425_s4/217714681/ccs,CTCR-P
m84074_240804_073425_s4/249369356/ccs,CTCR-P
m84074_240804_073425_s4/256250782/ccs,CTCR-P
m84074_240804_073425_s4/222238246/ccs,CTCR-P
m84074_240804_073425_s4/264442990/ccs,CTCR-P
m84074_240804_073425_s4/255398179/ccs,CTCR-P
m84074_240804_073425_s4/247927137/ccs,CTCR-P
m84074_240804_073425_s4/211489223/ccs,CTCR-P
m84074_240804_073425_s4/239998520/ccs,CTCR-P
m84074_240804_073425_s4/267325014/ccs,CTCR-P
m84074_240804_073425_s4/217059710/ccs,CTCR-P
m84074_240804_073425_s4/253037920/ccs,CTCR-P
m84074_240804_073425_s4/220467619/ccs,CTCR-P
m84074_240804_073425_s4/240848466/ccs,CTCR-P
m84074_240804_073425_s4/228134019/ccs,CTCR-P
m84074_240804_073425_s4/227742128/ccs,CTCR-P
m84074_240804_073425_s4/221713228/ccs,CTCR-P
m84074_240804_073425_s4/264901463/ccs,CTCR-P
m84074_240804_073425_s4/251006223/ccs,CTCR-P
m84074_240804_073425_s4/264376449/ccs,CTCR-P
m84074_240804_073425_s4/252383920/ccs,CTCR-P
m84074_240804_073425_s4/254023199/ccs,CTCR-P
m84074_240804_073425_s4/217453828/ccs,CTCR-P
m84074_240804_073425_s4/241374873/ccs,CTCR-P
m84074_240804_073425_s4/256971504/ccs,CTCR-P
m84074_240804_073425_s4/258412358/ccs,CTCR-P
m84074_240804_073425_s4/267260367/ccs,CTCR-P
m84074_240804_073425_s4/257822040/ccs,CTCR-P
m84074_240804_073425_s4/240129754/ccs,CTCR-P
m84074_240804_073425_s4/238424567/ccs,CTCR-P
m84074_240804_073425_s4/233772421/ccs,CTCR-P
m84074_240804_073425_s4/262935372/ccs,CTCR-P
m84074_240804_073425_s4/240259431/ccs,CTCR-P
m84074_240804_073425_s4/254153965/ccs,CTCR-P
m84074_240804_073425_s4/247928265/ccs,CTCR-P
m84074_240804_073425_s4/250549533/ccs,CTCR-P
m84074_240804_073425_s4/244913848/ccs,CTCR-P
m84074_240804_073425_s4/229119586/ccs,CTCR-P
m84074_240804_073425_s4/246813310/ccs,CTCR-P
m84074_240804_073425_s4/265097344/ccs,CTCR-P
m84074_240804_073425_s4/234360877/ccs,CTCR-P
m84074_240804_073425_s4/266081732/ccs,CTCR-P
m84074_240804_073425_s4/265096357/ccs,CTCR-P
m84074_240804_073425_s4/211292286/ccs,CTCR-P
m84074_240804_073425_s4/258216731/ccs,CTCR-P
m84074_240804_073425_s4/241373498/ccs,CTCR-P
m84074_240804_073425_s4/249565258/ccs,CTCR-P
m84074_240804_073425_s4/262278244/ccs,CTCR-P
m84074_240804_073425_s4/240916326/ccs,CTCR-P
m84074_240804_073425_s4/256972230/ccs,CTCR-P
m84074_240804_073425_s4/234623283/ccs,CTCR-P
m84074_240804_073425_s4/254284715/ccs,CTCR-P
m84074_240804_073425_s4/222826886/ccs,CTCR-P
m84074_240804_073425_s4/237899381/ccs,CTCR-P
m84074_240804_073425_s4/211684531/ccs,CTCR-P
m84074_240804_073425_s4/258871233/ccs,CTCR-P
m84074_240804_073425_s4/238818368/ccs,CTCR-P
m84074_240804_073425_s4/266081238/ccs,CTCR-P
m84074_240804_073425_s4/259003174/ccs,CTCR-P
m84074_240804_073425_s4/263393183/ccs,CTCR-P
m84074_240804_073425_s4/238097425/ccs,CTCR-P
m84074_240804_073425_s4/256315975/ccs,CTCR-P
m84074_240804_073425_s4/256381614/ccs,CTCR-P
m84074_240804_073425_s4/262868233/ccs,CTCR-P
m84074_240804_073425_s4/261756536/ccs,CTCR-P
m84074_240804_073425_s4/262606739/ccs,CTCR-P
m84074_240804_073425_s4/262475988/ccs,CTCR-P
m84074_240804_073425_s4/220206246/ccs,CTCR-P
m84074_240804_073425_s4/255923286/ccs,CTCR-P
m84074_240804_073425_s4/216797387/ccs,CTCR-P
m84074_240804_073425_s4/245569178/ccs,CTCR-P
m84074_240804_073425_s4/244978525/ccs,CTCR-P
m84074_240804_073425_s4/238554793/ccs,CTCR-P
m84074_240804_073425_s4/245501588/ccs,CTCR-P
m84074_240804_073425_s4/247666097/ccs,CTCR-P
m84074_240804_073425_s4/265426372/ccs,CTCR-P
m84074_240804_073425_s4/211949406/ccs,CTCR-P
m84074_240804_073425_s4/266736346/ccs,CTCR-P
m84074_240804_073425_s4/259526060/ccs,CTCR-P
m84074_240804_073425_s4/260575594/ccs,CTCR-P
m84074_240804_073425_s4/241570952/ccs,CTCR-P
m84074_240804_073425_s4/258413771/ccs,CTCR-P
m84074_240804_073425_s4/262870277/ccs,CTCR-P
m84074_240804_073425_s4/240520258/ccs,CTCR-P
m84074_240804_073425_s4/261493333/ccs,CTCR-P
m84074_240804_073425_s4/247075428/ccs,CTCR-P
m84074_240804_073425_s4/234362695/ccs,CTCR-P
m84074_240804_073425_s4/263393885/ccs,CTCR-P
m84074_240804_073425_s4/216796888/ccs,CTCR-P
m84074_240804_073425_s4/220075628/ccs,CTCR-P
m84074_240804_073425_s4/239014240/ccs,CTCR-P
m84074_240804_073425_s4/264310168/ccs,CTCR-P
m84074_240804_073425_s4/240520578/ccs,CTCR-P
m84074_240804_073425_s4/250481922/ccs,CTCR-P
m84074_240804_073425_s4/216272840/ccs,CTCR-P
m84074_240804_073425_s4/247272061/ccs,CTCR-P
m84074_240804_073425_s4/260772159/ccs,CTCR-P
m84074_240804_073425_s4/218041906/ccs,CTCR-P
m84074_240804_073425_s4/245634668/ccs,CTCR-P
m84074_240804_073425_s4/237965463/ccs,CTCR-P
m84074_240804_073425_s4/211293022/ccs,CTCR-P
m84074_240804_073425_s4/265489462/ccs,CTCR-P
m84074_240804_073425_s4/251792968/ccs,CTCR-P
m84074_240804_073425_s4/242619560/ccs,CTCR-P
m84074_240804_073425_s4/257822889/ccs,CTCR-P
m84074_240804_073425_s4/228920748/ccs,CTCR-P
m84074_240804_073425_s4/259002367/ccs,CTCR-P
m84074_240804_073425_s4/211226165/ccs,CTCR-P
m84074_240804_073425_s4/254612304/ccs,CTCR-P
m84074_240804_073425_s4/266342327/ccs,CTCR-P
m84074_240804_073425_s4/217913148/ccs,CTCR-P
m84074_240804_073425_s4/227874310/ccs,CTCR-P
m84074_240804_073425_s4/262672104/ccs,CTCR-P
m84074_240804_073425_s4/242161170/ccs,CTCR-P
m84074_240804_073425_s4/263853133/ccs,CTCR-P
m84074_240804_073425_s4/228660860/ccs,CTCR-P
m84074_240804_073425_s4/249106452/ccs,CTCR-P
m84074_240804_073425_s4/242552093/ccs,CTCR-P
m84074_240804_073425_s4/260117664/ccs,CTCR-P
m84074_240804_073425_s4/244782732/ccs,CTCR-P
m84074_240804_073425_s4/248059348/ccs,CTCR-P
m84074_240804_073425_s4/258150551/ccs,CTCR-P
m84074_240804_073425_s4/264966044/ccs,CTCR-P
m84074_240804_073425_s4/245633109/ccs,CTCR-P
m84074_240804_073425_s4/249041403/ccs,CTCR-P
m84074_240804_073425_s4/237899872/ccs,CTCR-P
m84074_240804_073425_s4/211293887/ccs,CTCR-P
m84074_240804_073425_s4/239996805/ccs,CTCR-P
m84074_240804_073425_s4/265489609/ccs,CTCR-P
m84074_240804_073425_s4/251663004/ccs,CTCR-P
m84074_240804_073425_s4/217060879/ccs,CTCR-P
m84074_240804_073425_s4/265228880/ccs,CTCR-P
m84074_240804_073425_s4/247337153/ccs,CTCR-P
m84074_240804_073425_s4/252448703/ccs,CTCR-P
m84074_240804_073425_s4/255399498/ccs,CTCR-P
m84074_240804_073425_s4/239537906/ccs,CTCR-P
m84074_240804_073425_s4/246484293/ccs,CTCR-P
m84074_240804_073425_s4/262083809/ccs,CTCR-P
m84074_240804_073425_s4/260443219/ccs,CTCR-P
m84074_240804_073425_s4/244911998/ccs,CTCR-P
m84074_240804_073425_s4/252251973/ccs,CTCR-P
m84074_240804_073425_s4/210965608/ccs,CTCR-P
m84074_240804_073425_s4/217714430/ccs,CTCR-P
m84074_240804_073425_s4/260705907/ccs,CTCR-P
m84074_240804_073425_s4/253366651/ccs,CTCR-P
m84074_240804_073425_s4/221648431/ccs,CTCR-P
m84074_240804_073425_s4/255856166/ccs,CTCR-P
m84074_240804_073425_s4/252122501/ccs,CTCR-P
m84074_240804_073425_s4/258543666/ccs,CTCR-P
m84074_240804_073425_s4/265228214/ccs,CTCR-P
m84074_240804_073425_s4/257561744/ccs,CTCR-P
m84074_240804_073425_s4/217977534/ccs,CTCR-P
m84074_240804_073425_s4/223483526/ccs,CTCR-P
m84074_240804_073425_s4/222303307/ccs,CTCR-P
m84074_240804_073425_s4/222433203/ccs,CTCR-P
m84074_240804_073425_s4/261297231/ccs,CTCR-P
m84074_240804_073425_s4/220138908/ccs,CTCR-P
m84074_240804_073425_s4/263131871/ccs,CTCR-P
m84074_240804_073425_s4/243536571/ccs,CTCR-P
m84074_240804_073425_s4/243666864/ccs,CTCR-P
m84074_240804_073425_s4/221318859/ccs,CTCR-P
m84074_240804_073425_s4/266931833/ccs,CTCR-P
m84074_240804_073425_s4/240390244/ccs,CTCR-P
m84074_240804_073425_s4/249629797/ccs,CTCR-P
m84074_240804_073425_s4/217191242/ccs,CTCR-P
m84074_240804_073425_s4/249107050/ccs,CTCR-P
m84074_240804_073425_s4/243078754/ccs,CTCR-P
m84074_240804_073425_s4/257758987/ccs,CTCR-P
m84074_240804_073425_s4/264769736/ccs,CTCR-P
m84074_240804_073425_s4/240064007/ccs,CTCR-P
m84074_240804_073425_s4/216600656/ccs,CTCR-P
m84074_240804_073425_s4/220992441/ccs,CTCR-P
m84074_240804_073425_s4/217320663/ccs,CTCR-P
m84074_240804_073425_s4/264769390/ccs,CTCR-P
m84074_240804_073425_s4/250877454/ccs,CTCR-P
m84074_240804_073425_s4/262607337/ccs,CTCR-P
m84074_240804_073425_s4/243929305/ccs,CTCR-P
m84074_240804_073425_s4/229117684/ccs,CTCR-P
m84074_240804_073425_s4/242027608/ccs,CTCR-P
m84074_240804_073425_s4/255594284/ccs,CTCR-P
m84074_240804_073425_s4/244912280/ccs,CTCR-P
m84074_240804_073425_s4/245372478/ccs,CTCR-P
m84074_240804_073425_s4/212341859/ccs,CTCR-P
m84074_240804_073425_s4/253759946/ccs,CTCR-P
m84074_240804_073425_s4/253891746/ccs,CTCR-P
m84074_240804_073425_s4/229184801/ccs,CTCR-P
m84074_240804_073425_s4/263196863/ccs,CTCR-P
m84074_240804_073425_s4/263982408/ccs,CTCR-P
m84074_240804_073425_s4/262345787/ccs,CTCR-P
m84074_240804_073425_s4/237899741/ccs,CTCR-P
m84074_240804_073425_s4/243339279/ccs,CTCR-P
m84074_240804_073425_s4/228070497/ccs,CTCR-P
m84074_240804_073425_s4/255462954/ccs,CTCR-P
m84074_240804_073425_s4/239865800/ccs,CTCR-P
m84074_240804_073425_s4/261821312/ccs,CTCR-P
m84074_240804_073425_s4/248911146/ccs,CTCR-P
m84074_240804_073425_s4/227610907/ccs,CTCR-P
m84074_240804_073425_s4/252973307/ccs,CTCR-P
m84074_240804_073425_s4/239473973/ccs,CTCR-P
m84074_240804_073425_s4/247140329/ccs,CTCR-P
m84074_240804_073425_s4/243273501/ccs,CTCR-P
m84074_240804_073425_s4/249630831/ccs,CTCR-P
m84074_240804_073425_s4/258282752/ccs,CTCR-P
m84074_240804_073425_s4/244452934/ccs,CTCR-P
m84074_240804_073425_s4/220992174/ccs,CTCR-P
m84074_240804_073425_s4/237900187/ccs,CTCR-P
m84074_240804_073425_s4/252973898/ccs,CTCR-P
m84074_240804_073425_s4/266736747/ccs,CTCR-P
m84074_240804_073425_s4/222432374/ccs,CTCR-P
m84074_240804_073425_s4/237899655/ccs,CTCR-P
m84074_240804_073425_s4/245108153/ccs,CTCR-P
m84074_240804_073425_s4/265817138/ccs,CTCR-P
m84074_240804_073425_s4/251794985/ccs,CTCR-P
m84074_240804_073425_s4/222303516/ccs,CTCR-P
m84074_240804_073425_s4/217124836/ccs,CTCR-P
m84074_240804_073425_s4/217058525/ccs,CTCR-P
m84074_240804_073425_s4/246354995/ccs,CTCR-P
m84074_240804_073425_s4/228594750/ccs,CTCR-P
m84074_240804_073425_s4/252972647/ccs,CTCR-P
m84074_240804_073425_s4/210899171/ccs,CTCR-P
m84074_240804_073425_s4/210832678/ccs,CTCR-P
m84074_240804_073425_s4/220206516/ccs,CTCR-P
m84074_240804_073425_s4/259460133/ccs,CTCR-P
m84074_240804_073425_s4/245372019/ccs,CTCR-P
m84074_240804_073425_s4/244060078/ccs,CTCR-P
m84074_240804_073425_s4/260705590/ccs,CTCR-P
m84074_240804_073425_s4/265229025/ccs,CTCR-P
m84074_240804_073425_s4/260246704/ccs,CTCR-P
m84074_240804_073425_s4/251074132/ccs,CTCR-P
m84074_240804_073425_s4/246682800/ccs,CTCR-P
m84074_240804_073425_s4/222499955/ccs,CTCR-P
m84074_240804_073425_s4/266472649/ccs,CTCR-P
m84074_240804_073425_s4/245239382/ccs,CTCR-P
m84074_240804_073425_s4/216796497/ccs,CTCR-P
m84074_240804_073425_s4/247404126/ccs,CTCR-P
m84074_240804_073425_s4/222499989/ccs,CTCR-P
m84074_240804_073425_s4/243078524/ccs,CTCR-P
m84074_240804_073425_s4/246878041/ccs,CTCR-P
m84074_240804_073425_s4/216601202/ccs,CTCR-P
m84074_240804_073425_s4/248583767/ccs,CTCR-P
m84074_240804_073425_s4/254678574/ccs,CTCR-P
m84074_240804_073425_s4/223286729/ccs,CTCR-P
m84074_240804_073425_s4/228134722/ccs,CTCR-P
m84074_240804_073425_s4/234622395/ccs,CTCR-P
m84074_240804_073425_s4/246944195/ccs,CTCR-P
m84074_240804_073425_s4/254153773/ccs,CTCR-P
m84074_240804_073425_s4/251792820/ccs,CTCR-P
m84074_240804_073425_s4/254349453/ccs,CTCR-P
m84074_240804_073425_s4/211358876/ccs,CTCR-P
m84074_240804_073425_s4/228201180/ccs,CTCR-P
m84074_240804_073425_s4/247993290/ccs,CTCR-P
m84074_240804_073425_s4/234032677/ccs,CTCR-P
m84074_240804_073425_s4/254875298/ccs,CTCR-P
m84074_240804_073425_s4/227742670/ccs,CTCR-P
m84074_240804_073425_s4/261164496/ccs,CTCR-P
m84074_240804_073425_s4/211686581/ccs,CTCR-P
m84074_240804_073425_s4/238097435/ccs,CTCR-P
m84074_240804_073425_s4/222957574/ccs,CTCR-P
m84074_240804_073425_s4/255989419/ccs,CTCR-P
m84074_240804_073425_s4/234556617/ccs,CTCR-P
m84074_240804_073425_s4/248843877/ccs,CTCR-P
m84074_240804_073425_s4/253104133/ccs,CTCR-P
m84074_240804_073425_s4/251860529/ccs,CTCR-P
m84074_240804_073425_s4/251204098/ccs,CTCR-P
m84074_240804_073425_s4/256512690/ccs,CTCR-P
m84074_240804_073425_s4/252646007/ccs,CTCR-P
m84074_240804_073425_s4/239014306/ccs,CTCR-P
m84074_240804_073425_s4/234689434/ccs,CTCR-P
m84074_240804_073425_s4/222564268/ccs,CTCR-P
m84074_240804_073425_s4/258150634/ccs,CTCR-P
m84074_240804_073425_s4/249894572/ccs,CTCR-P
m84074_240804_073425_s4/253366867/ccs,CTCR-P
m84074_240804_073425_s4/250156645/ccs,CTCR-P
m84074_240804_073425_s4/211358360/ccs,CTCR-P
m84074_240804_073425_s4/240718951/ccs,CTCR-P
m84074_240804_073425_s4/221123227/ccs,CTCR-P
m84074_240804_073425_s4/244846526/ccs,CTCR-P
m84074_240804_073425_s4/223678080/ccs,CTCR-P
m84074_240804_073425_s4/248188706/ccs,CTCR-P
m84074_240804_073425_s4/234099427/ccs,CTCR-P
m84074_240804_073425_s4/252711999/ccs,CTCR-P
m84074_240804_073425_s4/233641243/ccs,CTCR-P
m84074_240804_073425_s4/222041054/ccs,CTCR-P
m84074_240804_073425_s4/253105397/ccs,CTCR-P
m84074_240804_073425_s4/252646900/ccs,CTCR-P
m84074_240804_073425_s4/260773263/ccs,CTCR-P
m84074_240804_073425_s4/233704714/ccs,CTCR-P
m84074_240804_073425_s4/239996557/ccs,CTCR-P
m84074_240804_073425_s4/245370406/ccs,CTCR-P
m84074_240804_073425_s4/217454448/ccs,CTCR-P
m84074_240804_073425_s4/260116055/ccs,CTCR-P
m84074_240804_073425_s4/259724638/ccs,CTCR-P
m84074_240804_073425_s4/247795371/ccs,CTCR-P
m84074_240804_073425_s4/264572841/ccs,CTCR-P
m84074_240804_073425_s4/247139370/ccs,CTCR-P
m84074_240804_073425_s4/248190396/ccs,CTCR-P
m84074_240804_073425_s4/254348795/ccs,CTCR-P
m84074_240804_073425_s4/246681386/ccs,CTCR-P
m84074_240804_073425_s4/211618844/ccs,CTCR-P
m84074_240804_073425_s4/241176618/ccs,CTCR-P
m84074_240804_073425_s4/253103746/ccs,CTCR-P
m84074_240804_073425_s4/212274429/ccs,CTCR-P
m84074_240804_073425_s4/253365809/ccs,CTCR-P
m84074_240804_073425_s4/241962419/ccs,CTCR-P
m84074_240804_073425_s4/263393217/ccs,CTCR-P
m84074_240804_073425_s4/222891329/ccs,CTCR-P
m84074_240804_073425_s4/242553905/ccs,CTCR-P
m84074_240804_073425_s4/211095500/ccs,CTCR-P
m84074_240804_073425_s4/223546432/ccs,CTCR-P
m84074_240804_073425_s4/251007652/ccs,CTCR-P
m84074_240804_073425_s4/244323988/ccs,CTCR-P
m84074_240804_073425_s4/212014062/ccs,CTCR-P
m84074_240804_073425_s4/247925807/ccs,CTCR-P
m84074_240804_073425_s4/267718858/ccs,CTCR-P
m84074_240804_073425_s4/223483275/ccs,CTCR-P
m84074_240804_073425_s4/251661404/ccs,CTCR-P
m84074_240804_073425_s4/260968106/ccs,CTCR-P
m84074_240804_073425_s4/257887863/ccs,CTCR-P
m84074_240804_073425_s4/238688030/ccs,CTCR-P
m84074_240804_073425_s4/237508014/ccs,CTCR-P
m84074_240804_073425_s4/243930277/ccs,CTCR-P
m84074_240804_073425_s4/221713206/ccs,CTCR-P
m84074_240804_073425_s4/242226331/ccs,CTCR-P
m84074_240804_073425_s4/221777204/ccs,CTCR-P
m84074_240804_073425_s4/242880831/ccs,CTCR-P
m84074_240804_073425_s4/212077633/ccs,CTCR-P
m84074_240804_073425_s4/238227081/ccs,CTCR-P
m84074_240804_073425_s4/247927091/ccs,CTCR-P
m84074_240804_073425_s4/247008933/ccs,CTCR-P
m84074_240804_073425_s4/222760819/ccs,CTCR-P
m84074_240804_073425_s4/222762345/ccs,CTCR-P
m84074_240804_073425_s4/253235825/ccs,CTCR-P
m84074_240804_073425_s4/217716257/ccs,CTCR-P
m84074_240804_073425_s4/253104886/ccs,CTCR-P
m84074_240804_073425_s4/244388825/ccs,CTCR-P
m84074_240804_073425_s4/258414017/ccs,CTCR-P
m84074_240804_073425_s4/247468751/ccs,CTCR-P
m84074_240804_073425_s4/249763561/ccs,CTCR-P
m84074_240804_073425_s4/238818331/ccs,CTCR-P
m84074_240804_073425_s4/251072273/ccs,CTCR-P
m84074_240804_073425_s4/243470631/ccs,CTCR-P
m84074_240804_073425_s4/255725692/ccs,CTCR-P
m84074_240804_073425_s4/221974006/ccs,CTCR-P
m84074_240804_073425_s4/251334254/ccs,CTCR-P
m84074_240804_073425_s4/245305300/ccs,CTCR-P
m84074_240804_073425_s4/244061474/ccs,CTCR-P
m84074_240804_073425_s4/256511493/ccs,CTCR-P
m84074_240804_073425_s4/248123133/ccs,CTCR-P
m84074_240804_073425_s4/250940615/ccs,CTCR-P
m84074_240804_073425_s4/252449572/ccs,CTCR-P
m84074_240804_073425_s4/255791827/ccs,CTCR-P
m84074_240804_073425_s4/254479413/ccs,CTCR-P
m84074_240804_073425_s4/241372737/ccs,CTCR-P
m84074_240804_073425_s4/249501447/ccs,CTCR-P
m84074_240804_073425_s4/244781426/ccs,CTCR-P
m84074_240804_073425_s4/252513929/ccs,CTCR-P
m84074_240804_073425_s4/256448098/ccs,CTCR-P
m84074_240804_073425_s4/260116487/ccs,CTCR-P
m84074_240804_073425_s4/259722911/ccs,CTCR-P
m84074_240804_073425_s4/251007936/ccs,CTCR-P
m84074_240804_073425_s4/243143340/ccs,CTCR-P
m84074_240804_073425_s4/265819428/ccs,CTCR-P
m84074_240804_073425_s4/250353020/ccs,CTCR-P
m84074_240804_073425_s4/238032751/ccs,CTCR-P
m84074_240804_073425_s4/249040293/ccs,CTCR-P
m84074_240804_073425_s4/263918679/ccs,CTCR-P
m84074_240804_073425_s4/265032024/ccs,CTCR-P
m84074_240804_073425_s4/250549768/ccs,CTCR-P
m84074_240804_073425_s4/268242264/ccs,CTCR-P
m84074_240804_073425_s4/241634489/ccs,CTCR-P
m84074_240804_073425_s4/238752832/ccs,CTCR-P
m84074_240804_073425_s4/250810798/ccs,CTCR-P
m84074_240804_073425_s4/265490300/ccs,CTCR-P
m84074_240804_073425_s4/244191102/ccs,CTCR-P
m84074_240804_073425_s4/234623626/ccs,CTCR-P
m84074_240804_073425_s4/253498069/ccs,CTCR-P
m84074_240804_073425_s4/261034874/ccs,CTCR-P
m84074_240804_073425_s4/251334659/ccs,CTCR-P
m84074_240804_073425_s4/264704445/ccs,CTCR-P
m84074_240804_073425_s4/252514101/ccs,CTCR-P
m84074_240804_073425_s4/259003099/ccs,CTCR-P
m84074_240804_073425_s4/223090475/ccs,CTCR-P
m84074_240804_073425_s4/266408438/ccs,CTCR-P
m84074_240804_073425_s4/242158729/ccs,CTCR-P
m84074_240804_073425_s4/264310666/ccs,CTCR-P
m84074_240804_073425_s4/220401837/ccs,CTCR-P
m84074_240804_073425_s4/253628200/ccs,CTCR-P
m84074_240804_073425_s4/264442814/ccs,CTCR-P
m84074_240804_073425_s4/244913250/ccs,CTCR-P
m84074_240804_073425_s4/250154241/ccs,CTCR-P
m84074_240804_073425_s4/217451815/ccs,CTCR-P
m84074_240804_073425_s4/264376961/ccs,CTCR-P
m84074_240804_073425_s4/254807859/ccs,CTCR-P
m84074_240804_073425_s4/211424791/ccs,CTCR-P
m84074_240804_073425_s4/234687549/ccs,CTCR-P
m84074_240804_073425_s4/258412100/ccs,CTCR-P
m84074_240804_073425_s4/255397216/ccs,CTCR-P
m84074_240804_073425_s4/251007907/ccs,CTCR-P
m84074_240804_073425_s4/239668875/ccs,CTCR-P
m84074_240804_073425_s4/242292216/ccs,CTCR-P
m84074_240804_073425_s4/253365468/ccs,CTCR-P
m84074_240804_073425_s4/260574599/ccs,CTCR-P
m84074_240804_073425_s4/217256593/ccs,CTCR-P
m84074_240804_073425_s4/257691215/ccs,CTCR-P
m84074_240804_073425_s4/220992277/ccs,CTCR-P
m84074_240804_073425_s4/212211001/ccs,CTCR-P
m84074_240804_073425_s4/260445821/ccs,CTCR-P
m84074_240804_073425_s4/241700706/ccs,CTCR-P
m84074_240804_073425_s4/228134994/ccs,CTCR-P
m84074_240804_073425_s4/252777997/ccs,CTCR-P
m84074_240804_073425_s4/260182850/ccs,CTCR-P
m84074_240804_073425_s4/241899179/ccs,CTCR-P
m84074_240804_073425_s4/222957056/ccs,CTCR-P
m84074_240804_073425_s4/223481460/ccs,CTCR-P
m84074_240804_073425_s4/247665778/ccs,CTCR-P
m84074_240804_073425_s4/250810008/ccs,CTCR-P
m84074_240804_073425_s4/262738329/ccs,CTCR-P
m84074_240804_073425_s4/251465612/ccs,CTCR-P
m84074_240804_073425_s4/259921481/ccs,CTCR-P
m84074_240804_073425_s4/259658759/ccs,CTCR-P
m84074_240804_073425_s4/223087774/ccs,CTCR-P
m84074_240804_073425_s4/265163019/ccs,CTCR-P
m84074_240804_073425_s4/221319985/ccs,CTCR-P
m84074_240804_073425_s4/255528109/ccs,CTCR-P
m84074_240804_073425_s4/258872385/ccs,CTCR-P
m84074_240804_073425_s4/228003709/ccs,CTCR-P
m84074_240804_073425_s4/243012591/ccs,CTCR-P
m84074_240804_073425_s4/212079796/ccs,CTCR-P
m84074_240804_073425_s4/239210412/ccs,CTCR-P
m84074_240804_073425_s4/212407688/ccs,CTCR-P
m84074_240804_073425_s4/255856095/ccs,CTCR-P
m84074_240804_073425_s4/258676276/ccs,CTCR-P
m84074_240804_073425_s4/259528382/ccs,CTCR-P
m84074_240804_073425_s4/251531438/ccs,CTCR-P
m84074_240804_073425_s4/257234400/ccs,CTCR-P
m84074_240804_073425_s4/251990112/ccs,CTCR-P
m84074_240804_073425_s4/255792103/ccs,CTCR-P
m84074_240804_073425_s4/257496846/ccs,CTCR-P
m84074_240804_073425_s4/243273585/ccs,CTCR-P
m84074_240804_073425_s4/233901479/ccs,CTCR-P
m84074_240804_073425_s4/210965769/ccs,CTCR-P
m84074_240804_073425_s4/250876921/ccs,CTCR-P
m84074_240804_073425_s4/220402140/ccs,CTCR-P
m84074_240804_073425_s4/254283070/ccs,CTCR-P
m84074_240804_073425_s4/239736508/ccs,CTCR-P
m84074_240804_073425_s4/234623610/ccs,CTCR-P
m84074_240804_073425_s4/252187908/ccs,CTCR-P
m84074_240804_073425_s4/220141281/ccs,CTCR-P
m84074_240804_073425_s4/237508427/ccs,CTCR-P
m84074_240804_073425_s4/250745391/ccs,CTCR-P
m84074_240804_073425_s4/254874954/ccs,CTCR-P
m84074_240804_073425_s4/253497443/ccs,CTCR-P
m84074_240804_073425_s4/254479547/ccs,CTCR-P
m84074_240804_073425_s4/268112786/ccs,CTCR-P
m84074_240804_073425_s4/250287749/ccs,CTCR-P
m84074_240804_073425_s4/240979928/ccs,CTCR-P
m84074_240804_073425_s4/223416116/ccs,CTCR-P
m84074_240804_073425_s4/256841384/ccs,CTCR-P
m84074_240804_073425_s4/217716451/ccs,CTCR-P
m84074_240804_073425_s4/239146064/ccs,CTCR-P
m84074_240804_073425_s4/245240522/ccs,CTCR-P
m84074_240804_073425_s4/243272856/ccs,CTCR-P
m84074_240804_073425_s4/257955425/ccs,CTCR-P
m84074_240804_073425_s4/259789521/ccs,CTCR-P
m84074_240804_073425_s4/261164411/ccs,CTCR-P
m84074_240804_073425_s4/212341101/ccs,CTCR-P
m84074_240804_073425_s4/217714708/ccs,CTCR-P
m84074_240804_073425_s4/250088862/ccs,CTCR-P
m84074_240804_073425_s4/244519292/ccs,CTCR-P
m84074_240804_073425_s4/261820842/ccs,CTCR-P
m84074_240804_073425_s4/260248581/ccs,CTCR-P
m84074_240804_073425_s4/248517877/ccs,CTCR-P
m84074_240804_073425_s4/251334067/ccs,CTCR-P
m84074_240804_073425_s4/233967748/ccs,CTCR-P
m84074_240804_073425_s4/223351051/ccs,CTCR-P
m84074_240804_073425_s4/251137761/ccs,CTCR-P
m84074_240804_073425_s4/266866996/ccs,CTCR-P
m84074_240804_073425_s4/247532788/ccs,CTCR-P
m84074_240804_073425_s4/251925673/ccs,CTCR-P
m84074_240804_073425_s4/256708725/ccs,CTCR-P
m84074_240804_073425_s4/211618913/ccs,CTCR-P
m84074_240804_073425_s4/264310793/ccs,CTCR-P
